,File_Name,Content,Category,Complete_Filename
576,067.txt,"                          Low-budget film wins Cesar
0  A film that follows a group of alienated youth...
1  L'Esquive earned a Cesar prize for its directo...
2  The low-budget L'Esquive depicts the travails ...",entertainment,067.txt-entertainment
577,068.txt,"                   Tautou 'to star in Da Vinci film'
0  French actress Audrey Tautou, star of hit film...
1  The movie version of Dan Brown's best-selling ...
2  She also starred as the lead role in criticall...",entertainment,068.txt-entertainment
578,069.txt,"                   Foxx and Swank take actors awards
0  Jamie Foxx and Hilary Swank have won the Scree...
1  Foxx's portrayal of late soul-singer Ray Charl...
2  The Screen Actors Guild (SAG) represents US fi...
3  ""Thank you for Ray Charles for just living so ...
4  He also praised the film director: ""Thank you ...
5  Both Foxx and Swank are now considered to be a...",entertainment,069.txt-entertainment
579,070.txt,"                     Children vote Shrek 2 best film
0  Young UK film fans voted animated Hollywood hi...
1  More than 6,000 children voted in the only cat...
2  Former Playschool presenter Floella Benjamin w...
3  Schools' Factual (primary) - Thinking Skills: ...
4  Schools' Factual (secondary) - In Search of th...
5                  Pre-School Live Action - Balamory
6                             Animation - Brush Head
7                                 Drama - Featherboy
8  Factual - Serious Desert Interactive Bafta - K...",entertainment,070.txt-entertainment
580,071.txt,"                     UK debut for Kevin Spacey movie
0  Hollywood stars Kevin Spacey and Kate Bosworth...
1  Spacey, 45, wrote, directed and starred in the...
2  ""There is darkness and tragedy in the story, a...
3  ""She called me last week and said she loved it...",entertainment,071.txt-entertainment
581,072.txt,"                       Box office blow for Alexander
0  Director Oliver Stone's historical epic Alexan...
1  The swords and sandals blockbuster, rumoured t...
2  Last week Oliver Stone's film met with scathin...
3  In Sweden last Thursday, to pick up a lifetime...",entertainment,072.txt-entertainment
582,073.txt,"                    Ray DVD beats box office takings
0  Oscar-nominated film biopic Ray has surpassed ...
1  Ray's success on DVD outstripped its $74m (£40...",entertainment,073.txt-entertainment
583,074.txt,"                     Ocean's Twelve raids box office
0  Ocean's Twelve, the crime caper sequel starrin...
1  It took $40.8m (£21m) in weekend ticket sales,...
2  Ocean's Twelve box office triumph marks the fo...",entertainment,074.txt-entertainment
584,075.txt,"                    Indie film nominations announced
0  Mike Leigh's award-winning abortion drama Vera...
1  But the Venice winner faces stiff competition ...
2  The awards, which recognise independent film-m...
3  Joining Vera Drake and Dead Man's Shoes in the...
4  The Australian star faces competition from Dan...
5  Fellow nominees include Imelda Staunton (Vera ...",entertainment,075.txt-entertainment
585,076.txt,"                     Fockers fuel festive film chart
0  Comedy Meet The Fockers topped the festive box...
1  The sequel took $44.7m (£23.2m) between 24 and...
2  ""When Christmas falls on a weekend, it's bad f...",entertainment,076.txt-entertainment
586,077.txt,"                            DVD review: Spider-Man 2
0  It's a universal rule that a film can either b...
1  It's not fantastically deep but you get quickl...
2  Sometimes quality comes in bulk: this set cont...
3  Now is that a Christmas present or what? Give ...
4  It was very daft but it knew it was and someho...",entertainment,077.txt-entertainment
587,078.txt,"                    Baby becomes new Oscar favourite
0  Clint Eastwood's boxing drama Million Dollar B...
1  According to pundits, the film has overtaken p...
2  ""If you look at the Oscars race, The Aviator s...
3  In the acting categories, Foxx is regarded as ...",entertainment,078.txt-entertainment
588,079.txt,"                   Russian film wins BBC world prize
0  Russian drama The Return (Vozvrashchenie) has ...
1  The film tells the story of two adolescent boy...
2  Ross, who is the presenter of BBC One's Film 2...",entertainment,079.txt-entertainment
589,080.txt,"                     US TV cuts nudity from BBC film
0  A US TV network is editing BBC Films' Dirty Wa...
1  It is not worth showing ""non-essential"" nude s...
2  The US Federal Communications Commission fined...",entertainment,080.txt-entertainment
590,081.txt,"                    Oscars race enters final furlong
0  The race for the Oscars entered its final stag...
1  The 5,808 Academy voters had until Tuesday aft...
2  The 30-year-old actor, who is nominated for pl...
3  After collating the results, they are responsi...",entertainment,081.txt-entertainment
591,082.txt,"                    Aviator 'creator' in Oscars snub
0  The man who said he got Oscar-nominated movie ...
1  Charles Evans Jr battled over his role with th...
2  Up to three producers can be named per film bu...
3  Ampas decided to limit the number of producers...",entertainment,082.txt-entertainment
592,083.txt,"                    Cage film's third week at US top
0  Nicolas Cage movie National Treasure has toppe...
1  National Treasure made $17.1m (£8.8m) in ticke...
2  Oliver Stone's big-budget epic Alexander, star...",entertainment,083.txt-entertainment
593,084.txt,"                    Oscar nominees gear up for lunch
0  Leonardo DiCaprio, Jamie Foxx and Hilary Swank...
1  They will join more than 100 nominees from the...
2  Martin Scorsese's The Aviator is leading the f...",entertainment,084.txt-entertainment
594,085.txt,"                    Church anger over Bollywood film
0  Roman Catholic organisations in India have dem...
1  Indian television channels are now refusing to...
2  He called the film ""pornographic and sensation...
3  But Mr Pande said that if the critics were to ...
4  ""It's about forbidden love. There was no agend...",entertainment,085.txt-entertainment
595,086.txt,"                   Bookmakers back Aviator for Oscar
0  The Aviator has been tipped by UK bookmakers a...
1  Ray star Jamie Foxx is clear favourite in the ...
2  Bet Direct and Bet 365 also tip The Aviator, w...
3  Mike Leigh is the outsider in the best directo...",entertainment,086.txt-entertainment
596,087.txt,"                   Global release for Japan hit film
0  Oscar-winning animator Hayao Miyazaki's latest...
1  Howl's Moving Castle set a Japanese box office...",entertainment,087.txt-entertainment
597,088.txt,"                     Ocean's Twelve raids box office
0  Ocean's Twelve, the crime caper sequel starrin...
1  It took $40.8m (£21m) in weekend ticket sales,...
2  Ocean's Twelve box office triumph marks the fo...",entertainment,088.txt-entertainment
598,089.txt,"                    Oscar nominee Dan O'Herlihy dies
0  Irish actor Dan O'Herlihy, who was nominated f...
1  O'Herlihy, whose Oscar nomination was for Luis...",entertainment,089.txt-entertainment
599,090.txt,"                    Berlin cheers for anti-Nazi film
0  A German movie about an anti-Nazi resistance h...
1  Sophie Scholl - The Final Days portrays the fi...
2  The film drew on transcripts of Gestapo interr...
3  A South African film version of Bizet's tragic...",entertainment,090.txt-entertainment
600,091.txt,"                     Wine comedy wins critics' award
0  Quirky comedy Sideways was named the best film...
1  The US movie also picked up four other accolad...
2  Sideways tells the story of two men who take a...",entertainment,091.txt-entertainment
601,092.txt,"                   Actor Foxx sees Globe nominations
0  US actor Jamie Foxx has been given two nominat...
1  The stars were shortlisted on Monday for suppo...",entertainment,092.txt-entertainment
602,093.txt,"                   Godzilla gets Hollywood fame star
0  Movie monster Godzilla has received a star on ...
1  An actor dressed as the giant creature breathe...
2  ""He's loose, he's wild, and I'm getting the he...",entertainment,093.txt-entertainment
603,094.txt,"                    God cut from Dark Materials film
0  The director and screenwriter of the film adap...
1  Chris Weitz, director of About a Boy, said the...
2  ""In part because it is one of the few books to...
3  As the books progress the struggle turns into ...
4  Weitz said he had visited Pullman, who had tol...",entertainment,094.txt-entertainment
